,store_id,revenue,mae_rev,percentage_error
506,507,7133.229338842975,1604.46,0.22492757820965376
507,508,5641.696280991736,944.81,0.1674691356894375
508,509,4619.225206611571,793.42,0.1717647364030585
509,510,10252.55785123967,1515.74,0.147840180176767
510,511,7142.902892561983,1322.78,0.1851880138784235
511,512,8635.434579439252,2397.61,0.27764786797281144
512,513,23144.60743801653,3623.33,0.15655180195661664
513,514,5287.658878504673,962.92,0.18210705760813176
514,515,11337.993801652892,2122.34,0.18718831895027127
515,516,7359.111570247934,1343.03,0.18249893172291615
516,517,7331.134297520661,1581.72,0.21575378867836684
517,518,7446.859813084112,1272.98,0.17094185092129408
518,519,4477.669421487603,1212.78,0.27085072296317075
519,520,2641.6673553719006,2100.17,0.7950168274325867
520,521,4334.0,1730.9,0.39937701892016614
521,522,10443.66121495327,2116.33,0.20264253660103712
522,523,14664.363636363636,2916.22,0.19886440846083267
523,524,10948.667355371901,3743.85,0.3419457253090351
524,525,12958.373966942148,2184.96,0.1686137478030815
525,526,7088.419421487603,2011.63,0.28379105134524213
526,527,10043.055785123966,1741.84,0.17343725229327694
527,528,13503.92561983471,2115.54,0.15666111170611546
528,529,7198.462809917355,1405.83,0.19529586206421481
529,530,5747.039256198347,2164.53,0.37663393331888106
530,531,6123.014462809917,1791.05,0.2925111496761136
531,532,13585.154958677685,2719.92,0.20021265920582065
532,533,12011.264462809917,2180.63,0.1815487459086271
533,534,6257.703271028037,995.22,0.15903918049417223
534,535,10363.0,2507.44,0.2419608221557464
535,536,7649.698347107438,2085.18,0.27258329745622767
536,537,7006.0950413223145,1558.37,0.2224306108907533
537,538,4889.167355371901,1769.01,0.3618223454871771
538,539,14126.528037383177,2501.27,0.1770619074538955
539,540,4221.184579439252,953.39,0.22585840113313632
540,541,6124.884297520661,775.25,0.1265738195762848
541,542,5244.203271028037,641.57,0.12233888864384754
542,543,3546.9896694214876,1658.76,0.4676528985410163
543,544,11956.076446280991,2150.19,0.179840770478582
544,545,13487.669421487602,2293.17,0.1700197364228607
545,546,13006.24173553719,1973.15,0.15170792917132445
546,547,7226.165887850468,1124.18,0.1555707435239083
547,548,4683.667355371901,1620.67,0.3460258547484555
548,549,1675.801652892562,1017.53,0.6071899966464798
549,550,5605.743801652892,1130.28,0.2016289077761151
550,551,4361.663223140496,1107.82,0.25399026548462966
551,552,7123.5640495867765,1817.84,0.25518686816684816
552,553,8885.326446280991,1466.73,0.1650732822105719
553,554,5726.028925619835,2011.16,0.35123119811734005
554,555,4223.684579439252,1559.89,0.3693197185210017
555,556,9114.669421487602,1277.03,0.14010711095999095
556,557,5419.993801652892,1974.32,0.36426609923389713
557,558,2481.6921487603304,2059.85,0.8300183409247389
558,559,4973.8677685950415,1156.27,0.23246898667083168
559,560,16908.71694214876,2411.56,0.14262229406588783
560,561,5192.012396694215,641.83,0.12361873411717142
561,562,27400.030991735537,2329.42,0.08501523230767898
562,563,6951.497933884298,1699.51,0.24448111992034535
563,564,6925.623966942148,1705.84,0.24630849265603064
564,565,5543.295454545455,687.75,0.12406879727762858
565,566,4141.774793388429,1591.76,0.3843183368011578
566,567,6619.181818181818,2144.31,0.3239539355317191
567,568,6095.268595041322,1595.17,0.26170626857981566
568,569,4260.493801652892,1842.12,0.43237241638171964
569,570,4292.997933884298,1793.73,0.41782689570899373
570,571,9826.946261682244,2547.17,0.25920259785403144
571,572,6364.601239669421,936.91,0.1472063943551416
572,573,4924.292056074766,1704.74,0.34618986457088335
573,574,11100.669421487602,1398.65,0.12599690585259918
574,575,6711.5046728971965,1520.51,0.22655277379753833
575,576,6521.995867768595,864.76,0.13259131369181085
576,577,3738.4628099173556,1316.76,0.3522196332960469
577,578,9372.276859504133,2462.62,0.26275578889912266
578,579,10489.198347107438,1543.88,0.14718760661302105
579,580,12956.270661157025,2416.19,0.1864880769466905
580,581,6707.911157024793,1797.5,0.26796717456783636
581,582,4672.739669421488,654.19,0.14000137955063793
582,583,5362.917355371901,1484.86,0.27687542089617556
583,584,5953.74173553719,1815.13,0.3048721427007324
584,585,4209.1322314049585,1101.33,0.2616525068475668
585,586,18678.51446280992,3455.61,0.1850045412808569
586,587,9046.992990654206,2536.66,0.2803870858107705
587,588,7714.161157024793,1566.58,0.20307846415334682
588,589,5521.669421487603,2019.33,0.36571004996093526
589,590,6272.0268595041325,1951.15,0.3110876346205983
590,591,7184.979338842975,1474.71,0.20524902445126283
591,592,4175.252066115702,2002.56,0.47962613233624735
592,593,12156.295454545454,2103.24,0.17301652529460043
593,594,3942.353305785124,2041.25,0.5177744970255737
594,595,18884.82438016529,2599.89,0.13767085929221887
595,596,5692.725206611571,1873.47,0.3290989696506234
596,597,4702.801652892562,1226.5,0.26080198369531793
597,598,7368.920560747663,1379.84,0.1872513061614548
598,599,8433.311983471074,1656.87,0.19646729579640754
599,600,8852.363636363636,1228.86,0.13881716233979624
600,601,4529.369834710744,1461.02,0.32256584322249415
601,602,7983.659090909091,931.48,0.11667331851139116
602,603,5681.75,708.69,0.12473093677124127
603,604,7260.3855140186915,1573.68,0.21674882097671883
604,605,8685.456611570247,1489.66,0.17151199604354295
605,606,7394.7768595041325,1187.04,0.16052411351322352
606,607,4946.859504132231,1686.9,0.341004226740398
607,608,11585.198347107438,2688.35,0.2320504077231634
608,609,1685.9028925619834,1092.92,0.6482698409391442
609,610,3098.5537190082646,1397.19,0.4509168233646729
610,611,4854.630841121495,1050.77,0.2164469419794762
611,612,6275.009345794392,792.8,0.12634244131147737
612,613,4808.789256198347,653.3,0.13585540251278863
613,614,8436.435950413223,801.96,0.0950590989742202
614,615,12129.481404958678,2188.33,0.18041414360101035
615,616,6798.640495867769,1916.53,0.2818990063035208
616,617,4752.588842975207,774.04,0.16286702375782142
617,618,8616.095041322315,1010.34,0.11726193770547624
618,619,5341.058411214954,1882.97,0.35254622867374197
619,620,7199.565420560748,1416.4,0.19673409674908987
620,621,5527.423553719008,754.47,0.13649578192580722
621,622,5452.5640495867765,2165.53,0.3971581040233934
622,623,6588.2768595041325,1031.54,0.15657204789624443
623,624,6449.00826446281,1069.54,0.1658456550433791
624,625,5338.109504132231,813.56,0.15240601553231964
625,626,11722.673553719009,1613.89,0.137672519208555
626,627,4481.198347107438,1100.78,0.24564411452810178
627,628,7892.5495867768595,1133.2,0.14357844541117082
628,629,2732.053738317757,346.08,0.126673935854972
629,630,8492.743801652892,1887.99,0.2223062468495225
630,631,6811.648760330579,1720.39,0.2525658706918569
631,632,6617.659090909091,836.44,0.12639514796841783
632,633,2600.7313084112147,563.98,0.2168543894465342
633,634,8282.876033057852,1718.38,0.20746175520939347
634,635,5495.148760330579,1093.61,0.19901372059201727
635,636,7526.039719626168,1495.92,0.19876589225259964
636,637,10878.995327102804,2291.61,0.21064537037633613
637,638,5501.14953271028,825.85,0.1501231688194311
638,639,4421.590909090909,1495.05,0.3381249036237471
639,640,14639.580578512398,2112.66,0.14431151143092913
640,641,2033.0227272727273,719.64,0.35397538372106024
641,642,3378.095041322314,1833.86,0.5428680891352772
642,643,7379.167355371901,1366.58,0.18519433618823597
643,644,7229.063084112149,1862.04,0.2575769471554819
644,645,9146.130165289256,2104.42,0.23008856882297013
645,646,6304.2546728971965,1783.23,0.28286135197969325
646,647,7269.731404958678,1693.24,0.2329164456949596
647,648,5362.181818181818,587.71,0.10960277363352774
648,649,4616.851239669421,2202.54,0.47706540359695615
649,650,4821.64953271028,506.72,0.10509266518903738
650,651,9559.539256198346,1538.65,0.16095440991074428
651,652,8299.264462809917,1351.31,0.1628228629242261
652,653,4957.293388429752,1135.69,0.22909477229059783
653,654,5911.694214876033,1287.46,0.2177819002816941
654,655,10115.890495867769,2159.62,0.21348787839114916
655,656,3020.0206611570247,2172.56,0.7193858068400276
656,657,7702.75826446281,1366.48,0.17740138702058805
657,658,5509.811983471074,949.74,0.17237248799943303
658,659,4659.297520661157,1136.85,0.243996009046162
659,660,4228.7453271028035,1602.46,0.3789445511720794
660,661,8776.894628099173,1287.68,0.14671248255362446
661,662,10564.22520661157,1594.89,0.15097084441193526
662,663,5757.902892561983,2052.49,0.3564648515784091
663,664,6124.268595041322,1382.42,0.2257281793811776
664,665,2927.5206611570247,496.4,0.1695632780961522
665,666,8823.946280991735,1678.17,0.19018361474106665
666,667,10999.652892561984,1822.13,0.1656534090482194
667,668,7543.285123966943,1650.57,0.21881315274106738
668,669,1636.9672897196263,1276.17,0.7795940749790901
669,670,5476.107476635514,669.22,0.12220724353115958
670,671,4306.803738317757,996.22,0.23131307125435085
671,672,3128.7479338842977,464.86,0.14857700582574024
672,673,8866.316115702479,1377.06,0.15531365925033855
673,674,2800.853305785124,369.37,0.13187766715131827
674,675,4119.4504132231405,1573.66,0.38200726848141303
675,676,11771.095041322315,3370.13,0.28630556360042897
676,677,5545.721962616823,805.04,0.14516414732413507
677,678,9041.061983471074,1775.74,0.19640834265337623
678,679,9185.842975206611,1616.15,0.17593921476364546
679,680,6439.706611570248,2068.4,0.3211947569604642
680,681,2888.710743801653,1764.62,0.6108676695257114
681,682,16774.706611570247,2283.43,0.13612339415969388
682,683,8591.227272727272,1773.5,0.20643150782775244
683,684,9710.406542056075,2368.33,0.24389607064778274
684,685,5094.832644628099,1636.03,0.3211155525834594
685,686,5680.783057851239,1149.06,0.20227141017327158
686,687,7149.206611570248,1606.27,0.22467807790033917
687,688,4532.762396694215,1865.01,0.41145108363945326
688,689,6012.9359504132235,726.73,0.1208610911529928
689,690,4980.3140495867765,1035.98,0.20801499457367686
690,691,5596.7231404958675,847.85,0.15149043086753097
691,692,6136.078512396694,882.63,0.14384268359943997
692,693,5603.688016528926,1310.13,0.23379781246485767
693,694,10244.352803738318,2116.4,0.20659186973995017
694,695,4989.309917355372,1331.94,0.26695876224622395
695,696,10062.21694214876,2358.04,0.234345971027777
696,697,13587.039256198346,2664.22,0.1960853979857749
697,698,5738.721074380165,1259.43,0.2194617901229901
698,699,7703.584710743801,1862.12,0.2417212336748884
699,700,5146.847107438017,2230.37,0.43334685360611525
700,701,7306.018691588785,1036.03,0.14180500266071758
701,702,5464.742990654206,1876.58,0.3433976681445631
702,703,4179.719008264463,2032.15,0.4861929703843431
703,704,8656.768595041322,1970.89,0.22767040361098995
704,705,10020.407024793389,2096.92,0.2092649524926096
705,706,5342.946261682243,1170.24,0.2190252236659304
706,707,7678.818181818182,2219.91,0.2890952679744752
707,708,4944.188016528926,2105.3,0.42581309468041406
708,709,8476.252066115703,1867.15,0.22028014096749646
709,710,5750.084112149532,2226.99,0.3872969432385386
710,711,8776.523364485982,1233.54,0.14054995910926343
711,712,5378.612149532711,800.29,0.14879117098441993
712,713,10115.066115702479,1803.14,0.17826279921204197
713,714,5688.150826446281,1721.75,0.30269063752581216
714,715,5946.119834710744,1379.67,0.2320286234303779
715,716,5338.656542056075,976.45,0.18290182039392636
716,717,6801.590909090909,1630.42,0.23971156480769876
717,718,5977.81611570248,870.26,0.14558159420695593
718,719,1917.7570093457944,902.68,0.47069571150097467
719,720,6598.74173553719,909.85,0.1378823473420772
720,721,9552.196280991735,1229.41,0.1287044323457264
721,722,12513.200413223141,2265.16,0.18102163516907516
722,723,5289.407024793389,850.9,0.16086869397864825
723,724,8506.989669421488,1167.85,0.13728122936340872
724,725,5279.989669421488,1070.87,0.20281668469956152
725,726,9996.26652892562,1925.26,0.19259790587105557
726,727,3319.311983471074,1954.26,0.5887545400165697
727,728,6581.586776859504,1815.56,0.2758544499304345
728,729,9792.971074380166,2883.11,0.29440605696698463
729,730,10444.46694214876,1771.42,0.16960367722084652
730,731,11673.40909090909,1502.43,0.12870533263243972
731,732,2662.4297520661157,1003.42,0.3768813052142764
732,733,15347.194214876034,2205.46,0.14370444324358964
733,734,7406.690082644628,1984.94,0.2679928521177247
734,735,4318.56611570248,1408.99,0.32626338517242004
735,736,4817.345794392523,1367.08,0.2837828253041967
736,737,5573.423553719008,840.9,0.15087674423001426
737,738,10670.644628099173,1794.98,0.16821664131455108
738,739,8859.824766355141,1356.05,0.1530560745568637
739,740,5937.997933884298,895.46,0.15080166917711293
740,741,5550.944214876033,705.73,0.12713692890458292
741,742,10052.280991735537,2200.75,0.21893041010387018
742,743,2629.785123966942,1649.62,0.6272831894005103
743,744,9237.94859813084,1805.97,0.1954947011033825
744,745,2704.028925619835,645.42,0.2386882750716332
745,746,5571.3677685950415,919.26,0.1649971852839674
746,747,9973.239669421488,1786.14,0.17909325948281435
747,748,5339.907024793389,1111.55,0.20815905498710588
748,749,6626.964876033057,1871.51,0.28240831738349237
749,750,6254.978971962617,2119.89,0.33891241033778324
750,751,3367.9276859504134,1688.87,0.5014567287312194
751,752,4244.167355371901,1095.39,0.2580930270371054
752,753,10984.413223140496,2220.05,0.20210911178424124
753,754,9850.805785123966,2171.1,0.22039821384750588
754,755,13163.842975206611,2562.69,0.19467643338094268
755,756,20751.929752066117,3505.12,0.16890573753272373
756,757,7670.714876033057,1333.9,0.17389513514154134
757,758,4460.19214876033,1475.21,0.3307503243800878
758,759,7309.981404958678,1805.7,0.24701841221854756
759,760,6603.561983471074,1022.31,0.15481190341801507
760,761,6673.756198347108,1509.21,0.2261410149165753
761,762,1668.095041322314,1632.62,0.9787332013803046
762,763,7770.710743801653,1073.09,0.13809418924207875
763,764,2937.9979338842977,1967.6,0.6697077548310784
764,765,8988.609504132231,1873.27,0.20840487053518375
765,766,7690.341121495327,1080.98,0.14056333560790238
766,767,2202.24173553719,675.82,0.3068782091876704
767,768,16557.894628099173,1993.11,0.12037218769454185
768,769,16560.696280991735,2749.73,0.16603951629474198
769,770,5331.423553719008,739.27,0.1386627778774605
770,771,8347.163551401869,1243.75,0.14900271120135386
771,772,4469.159090909091,2182.19,0.48827753848344463
772,773,7256.030991735537,1409.75,0.19428665638358972
773,774,1991.4814049586778,755.82,0.3795265163501152
774,775,7050.880841121495,2061.67,0.2923989280851435
775,776,3867.1322314049585,786.02,0.2032565614428015
776,777,4985.471074380165,1773.48,0.35572967399484784
777,778,5401.0373831775705,686.06,0.12702374587090398
778,779,8787.287190082645,2202.19,0.25061090554607085
779,780,6012.123966942148,877.5,0.14595507425079077
780,781,4481.020661157025,1503.43,0.3355106154792435
781,782,4077.7706611570247,1127.21,0.2764280028637427
782,783,5761.419421487603,864.9,0.15011925651069544
783,784,6273.084710743801,1334.19,0.21268483712884612
784,785,6038.059917355372,969.65,0.16058966179068657
785,786,4532.425619834711,1998.56,0.4409471147753515
786,787,12628.309917355371,2050.21,0.16235030763557284
787,788,14512.555785123966,2005.4,0.1381837926890608
788,789,3112.630165289256,1884.1,0.6053080192470958
789,790,6881.295454545455,1393.58,0.2025171000439267
790,791,9760.962809917355,1722.74,0.17649283513811342
791,792,9313.907024793389,1415.07,0.15193087028173233
792,793,6151.584710743801,2336.45,0.3798127002818262
793,794,3912.371900826446,1196.24,0.30575825364334797
794,795,3424.8078512396696,1800.65,0.5257667227515328
795,796,6152.070247933884,961.51,0.15629047804239787
796,797,3159.7196261682243,2250.72,0.712316365464817
797,798,2639.1322314049585,465.18,0.17626248297242708
798,799,12530.326446280991,2498.94,0.1994313564545389
799,800,4063.2954545454545,1232.01,0.3032046312610118
800,801,3759.9524793388427,1277.87,0.3398633379070533
801,802,6356.4586776859505,859.56,0.135226238946136
802,803,7571.6322314049585,1672.15,0.22084405962883427
803,804,4078.2803738317757,1968.62,0.4827083524300145
804,805,7762.030373831775,1478.0,0.19041409641771034
805,806,6955.5163551401865,1394.18,0.20044234371898056
806,807,6976.101239669421,1762.0,0.2525766096943135
807,808,9096.969008264463,1587.55,0.17451417044047682
808,809,11837.84090909091,3218.08,0.2718468701102973
809,810,7350.890495867769,1473.43,0.2004423818894152
810,811,3495.9462809917354,1680.72,0.4807625360659749
811,812,7972.793388429752,1531.94,0.19214595504546456
812,813,7219.873966942148,1490.93,0.20650360474802823
813,814,10587.710743801654,2170.49,0.20500087814267745
814,815,7666.876168224299,1956.73,0.2552186779942726
815,816,1851.9442148760331,743.46,0.4014483773474604
816,817,20730.954545454544,3417.3,0.16484045597163663
817,818,5679.896694214876,743.25,0.13085625320562955
818,819,7751.634297520661,944.83,0.12188784503187945
819,820,15060.221962616823,1945.42,0.12917605097912974
820,821,6556.0495867768595,1244.28,0.1897911209380775
821,822,6523.919421487603,1210.32,0.18552037844207758
822,823,2071.801652892562,680.76,0.3285835779933623
823,824,8201.679752066115,1397.95,0.1704467916645779
824,825,5741.322429906542,1719.28,0.29945714092702275
825,826,11071.79132231405,2538.58,0.22928358439015686
826,827,16608.669421487604,2686.42,0.16174805650140894
827,828,6501.93388429752,1904.36,0.292891320319193
828,829,7380.694214876033,1285.29,0.17414215554540324
829,830,5637.033057851239,1024.57,0.18175696141660594
830,831,16317.55785123967,2612.86,0.16012567712768963
831,832,8380.146694214876,1027.66,0.12263031155641126
832,833,7011.780991735537,1452.46,0.20714565981338373
833,834,7388.80785123967,1196.03,0.16187049711941473
834,835,6561.712809917355,1423.85,0.21699364803774968
835,836,3933.4338842975208,1331.78,0.33857948021359585
836,837,4417.142561983471,1900.9,0.4303460830900647
837,838,10047.915289256198,1560.46,0.15530186661391668
838,839,3745.376033057851,1347.41,0.35975292950756915
839,840,5912.694214876033,787.87,0.13325059124785446
840,841,3723.0661157024792,1553.28,0.41720451684939325
841,842,22930.855140186915,3195.89,0.1393707291098412
842,843,7975.479338842975,2047.61,0.25673817372048413
843,844,5272.878099173554,1519.96,0.2882600301793875
844,845,4500.69214876033,1770.91,0.393475034831649
845,846,8568.863636363636,1733.02,0.20224618730604993
846,847,6461.295454545455,977.43,0.15127461774130574
847,848,5454.272727272727,799.69,0.14661716419154291
848,849,7476.23347107438,1942.15,0.2597765315267638
849,850,7622.6177685950415,1192.78,0.1564790517129454
850,851,6825.39953271028,1581.08,0.23164651276790135
851,852,5704.423553719008,1815.36,0.3182372386805803
852,853,11573.640495867769,2291.21,0.19796796010883952
853,854,6054.363636363636,792.72,0.13093366167152168
854,855,5305.981404958678,906.91,0.17092219719286086
855,856,6747.274793388429,1011.36,0.14989162750433985
856,857,5163.876033057852,1025.4,0.19857176923606298
857,858,3878.7593457943926,965.09,0.24881409594189297
858,859,9495.581775700935,2142.4,0.22562072031040506
859,860,3817.0454545454545,1473.76,0.3860996725215838
860,861,2914.6425619834713,1907.68,0.6545159344347825
861,862,7845.361570247934,1955.35,0.24923644149369725
862,863,11238.502066115703,3298.93,0.2935382296139213
863,864,5456.510330578512,2065.92,0.37861561233055824
864,865,9531.702479338843,2245.77,0.23561058529344442
865,866,8689.369834710744,1014.03,0.11669776051530617
866,867,4245.737603305785,1833.83,0.43192259422065005
867,868,7177.6322314049585,1486.58,0.20711286843252136
868,869,2130.185950413223,672.29,0.31560155575600624
869,870,5081.152892561983,656.22,0.12914785559013664
870,871,5763.004132231405,1221.71,0.21199186604208808
871,872,10944.485537190083,2165.78,0.1978877849160234
872,873,4799.702479338843,1843.66,0.3841196424020773
873,874,5882.119834710744,1881.94,0.31994247871227627
874,875,4623.871900826446,1386.46,0.29984827212713044
875,876,8430.078512396694,2762.24,0.3276648012160313
876,877,5405.338842975207,927.47,0.1715840628946588
877,878,3176.280991735537,597.19,0.18801548148726357
878,879,4699.717289719626,2165.12,0.46069154090099873
879,880,9435.035123966942,1284.65,0.136157415751079
880,881,3400.9979338842977,1336.94,0.39310226762563005
881,882,5926.880165289256,826.17,0.13939374121961506
882,883,4379.756198347108,1344.22,0.3069166271189479
883,884,5091.032710280374,1042.02,0.2046775299431564
884,885,6847.537190082645,1927.6,0.28150266971777266
885,886,8234.952479338843,1115.78,0.135493192316464
886,887,8584.745867768595,1344.19,0.15657889245699838
887,888,10267.54132231405,2240.38,0.21820024187592693
888,889,5167.785123966943,1710.36,0.3309657733383229
889,890,5291.380841121495,703.83,0.13301442877258954
890,891,6485.363636363636,1314.11,0.20262703430101348
891,892,6373.4049586776855,1380.87,0.2166612680275214
892,893,7938.693925233645,811.06,0.10216542011047862
893,894,10664.157024793389,2292.19,0.21494338414849154
894,895,8577.878099173553,1763.53,0.20559047116441415
895,896,2471.8946280991736,475.19,0.19223715873577082
896,897,4219.927685950413,2450.49,0.580694784926889
897,898,6065.81611570248,1681.61,0.2772273290063712
898,899,6509.051652892562,1766.46,0.2713851562715748
899,900,7390.2336448598135,1099.09,0.1487219555993955
900,901,9044.63223140496,1358.64,0.15021506294998951
901,902,6104.588785046729,2158.86,0.3536454421447938
902,903,9743.94859813084,2701.36,0.2772346316069643
903,904,2157.679906542056,623.5,0.2889677927247487
904,905,10600.068181818182,2123.56,0.20033456045522863
905,906,3988.21694214876,872.05,0.2186566108738707
906,907,5744.231404958678,930.27,0.16194855924448817
907,908,3632.4876033057853,1277.92,0.3518029900052556
908,909,13482.343457943925,2021.76,0.1499561264187169
909,910,4801.022727272727,1112.39,0.2316985490780847
910,911,12296.039256198346,2423.27,0.19707728232718896
911,912,2072.1797520661157,723.04,0.3489272584963133
912,913,3224.2603305785124,602.08,0.18673430128762958
913,914,7949.842975206611,1950.56,0.24535830532543396
914,915,6452.196261682243,1600.79,0.24810001665737233
915,916,3912.940082644628,1179.12,0.30133862903494074
916,917,6257.25,1229.25,0.19645211554596667
917,918,3750.130165289256,1359.65,0.36256074858007686
918,919,6907.866822429906,1098.34,0.1589984329798716
919,920,5259.469626168225,1194.26,0.22706852304232727
920,921,8732.995867768595,1836.71,0.21031843227807523
921,922,6792.431818181818,931.78,0.13717914657690544
922,923,1932.26652892562,767.65,0.3972795618556976
923,924,4377.576446280992,1652.92,0.37758792342832814
924,925,8214.264462809917,1691.53,0.2059259240627572
925,926,9203.5,1596.55,0.1734720486771337
926,927,5938.737603305785,726.2,0.12228188017530231
927,928,10074.946280991735,2459.89,0.24415911821197905
928,929,4684.911157024793,702.99,0.15005407283890562
929,930,9088.545454545454,1476.79,0.16248914717826635
930,931,5502.078512396694,1672.57,0.30398875556420074
931,932,6767.252336448598,1322.86,0.1954796325349125
932,933,5807.865702479339,1063.46,0.18310685103238802
933,934,2424.2995867768595,409.65,0.16897664060762202
934,935,7073.5413223140495,1790.48,0.2531235654695037
935,936,9095.287190082645,1536.64,0.1689490356803167
936,937,6951.652892561983,1387.76,0.19963022053141533
937,938,11917.537190082645,2167.46,0.18187146936731893
938,939,5522.630165289256,955.28,0.1729755517586729
939,940,6663.657024793389,910.15,0.13658416041126004
940,941,6284.373831775701,1938.05,0.30839190218134876
941,942,5127.783057851239,1096.77,0.2138877537575846
942,943,6471.838842975207,831.06,0.12841172658402422
943,944,9740.59090909091,2057.03,0.2111812331714055
944,945,5463.045454545455,1944.73,0.35597909923702226
945,946,5344.688016528926,2282.58,0.42707450705091055
946,947,6974.795454545455,1516.48,0.21742286349224968
947,948,10507.704545454546,2682.81,0.25531837028673765
948,949,6891.169421487603,1829.29,0.2654542194676023
949,950,7140.425619834711,1461.28,0.20464886517980788
950,951,5841.805785123967,948.65,0.16238985596127087
951,952,8171.5,1413.25,0.17294866303616227
952,953,6652.324380165289,1460.36,0.21952627631241797
953,954,8958.518595041322,1214.73,0.1355949632869403
954,955,4336.607438016529,2006.82,0.4627626615236993
955,956,3270.5537190082646,1786.24,0.5461582818892345
956,957,10009.845041322315,2072.22,0.20701818973675706
957,958,2163.9235537190084,1867.82,0.8631635793186351
958,959,8992.65909090909,1361.51,0.15140238123519942
959,960,5003.338842975207,563.62,0.11264877668466015
960,961,6017.371900826446,843.04,0.14010102980076966
961,962,6163.716942148761,1120.83,0.18184319794692946
962,963,9877.154958677685,2184.25,0.22114161508431157
963,964,7129.702479338843,1781.28,0.2498393173013838
964,965,7016.090909090909,1135.27,0.16180947691669798
965,966,6155.2913223140495,1657.45,0.26927238910552337
966,967,11066.353305785124,2450.94,0.22147675320638188
967,968,9062.896694214876,1563.27,0.17249120813634375
968,969,4412.576446280992,1887.8,0.42782261632907814
969,970,2471.6570247933882,2036.61,0.8239856823056771
970,971,6736.326446280992,1196.44,0.17761015733739174
971,972,3505.4896694214876,1677.68,0.4785864909642904
972,973,8050.561983471074,1218.15,0.1513124180027471
973,974,14539.341121495327,1648.25,0.11336483450155702
974,975,5625.623966942148,937.59,0.16666417903321654
975,976,8879.814049586777,1345.76,0.15155272311841092
976,977,4437.7453271028035,1501.41,0.3383272110795507
977,978,6002.254132231405,898.95,0.1497687335783974
978,979,7878.7086776859505,1234.44,0.15668049809941273
979,980,8873.053719008265,1288.95,0.14526565946949604
980,981,9151.65909090909,1278.27,0.13967631303812275
981,982,2929.9524793388427,440.02,0.1501799101189834
982,983,12737.198347107438,2564.93,0.20137316936596847
983,984,2173.873966942149,411.91,0.18948200597820664
984,985,10445.163223140496,2092.21,0.20030419394163812
985,986,4595.01652892562,1007.48,0.2192549240373599
986,987,6369.537190082645,1139.59,0.17891252786377304
987,988,6136.995867768595,1571.97,0.25614649803757594
988,989,3653.63785046729,1551.47,0.4246370503857057
989,990,5881.2231404958675,818.7,0.13920573670513248
990,991,4828.94214876033,1288.58,0.2668451930679683
991,992,2075.9194214876034,505.25,0.24338613279986462
992,993,9609.880165289256,1677.27,0.17453599536633913
993,994,4108.165289256199,1867.04,0.4544705162868546
994,995,7744.202479338843,1965.86,0.2538492511326788
995,996,8010.50826446281,1446.66,0.18059528212683443
996,997,6403.043388429752,1840.41,0.2874273823172284
997,998,3629.801652892562,1527.59,0.4208466869760431
998,999,8408.392561983472,1688.4,0.20079937842503873
999,1000,9697.214953271028,1736.3,0.17905140892172527
1000,1001,1954.8202479338843,784.25,0.40118778226739793
1001,1002,5172.787190082645,1002.65,0.19383167394210563
1002,1003,9490.979338842975,1953.08,0.2057827680655446
1003,1004,6443.394859813084,2406.19,0.3734351304476475
1004,1005,4601.210743801653,713.8,0.15513308121380195
1005,1006,5289.834710743801,748.13,0.14142785945287234
1006,1007,8818.836776859504,1312.68,0.1488495629542042
1007,1008,4312.98347107438,590.85,0.13699333743396358
1008,1009,5903.714953271028,1275.52,0.2160537915695408
